QID	nDCG@10	MRR	Rel_Found
841608	0.0000	0.0000	
799849	0.4307	0.2500	7950163
997506	0.0000	0.0000	
290603	1.0000	1.0000	7950199
886963	0.0000	0.0000	
49130	0.0000	0.0000	
847781	0.0000	0.0000	
941749	0.0000	0.0000	
885311	0.0000	0.0000	
967763	0.0000	0.0000	
776108	0.0000	0.0000	
1091019	0.5000	0.3333	7950340
14447	0.0000	0.0000	
1065511	0.0000	0.0000	
879155	0.0000	0.0000	
845770	0.0000	0.0000	
1091018	0.0000	0.0000	
72708	0.0000	0.0000	
1003119	0.0000	0.0000	
1091017	0.0000	0.0000	
798253	0.0000	0.0000	
1057837	0.0000	0.0000	
980726	0.0000	0.0000	
968367	0.0000	0.0000	
832188	0.0000	0.0000	
1020217	0.0000	0.0000	
878657	0.5000	0.3333	7950667
1041474	0.0000	0.0000	
1091015	1.0000	1.0000	7950723
832574	0.0000	0.0000	
1054294	0.0000	0.0000	
994455	0.0000	0.0000	
21912	0.0000	0.0000	
771197	0.0000	0.0000	
821617	0.0000	0.0000	
957182	0.0000	0.0000	
944778	0.0000	0.0000	
785665	0.0000	0.0000	
966085	0.0000	0.0000	
867074	0.0000	0.0000	
826573	0.0000	0.0000	
785393	0.0000	0.0000	
996216	0.0000	0.0000	
965000	0.0000	0.0000	
861242	1.0000	1.0000	7951065
943841	0.0000	0.0000	
881497	0.0000	0.0000	
975510	0.0000	0.0000	
295198	0.3155	0.1250	7951125
1061609	0.0000	0.0000	
999897	0.0000	0.0000	
1068812	0.0000	0.0000	
1047233	0.3333	0.1429	7951198
1091010	0.0000	0.0000	
836947	0.0000	0.0000	
116085	0.0000	0.0000	
762455	0.6309	0.5000	7951240
851968	0.0000	0.0000	
967265	0.0000	0.0000	
1000317	1.0000	1.0000	7951290
1091009	0.0000	0.0000	
814132	0.0000	0.0000	
825523	0.0000	0.0000	
1072403	0.0000	0.0000	
795821	0.0000	0.0000	
914234	0.0000	0.0000	
1050440	0.0000	0.0000	
798679	0.0000	0.0000	
816248	0.0000	0.0000	
190706	0.0000	0.0000	
1013913	0.0000	0.0000	
1091007	0.0000	0.0000	
992821	0.0000	0.0000	
838116	0.0000	0.0000	
1071608	0.0000	0.0000	
811209	0.0000	0.0000	
991416	1.0000	1.0000	7951620
885438	0.0000	0.0000	
916384	0.0000	0.0000	
90209	0.0000	0.0000	
800855	0.0000	0.0000	
798932	0.0000	0.0000	
955313	0.0000	0.0000	
1091005	0.0000	0.0000	
972794	0.0000	0.0000	
1024537	0.0000	0.0000	
64868	0.0000	0.0000	
901171	0.0000	0.0000	
1101345	0.0000	0.0000	
878367	0.0000	0.0000	
1091003	0.0000	0.0000	
788255	0.5000	0.3333	7951943
775685	0.0000	0.0000	
1032074	0.0000	0.0000	
783822	0.0000	0.0000	
845719	0.0000	0.0000	
812538	0.0000	0.0000	
1054853	0.0000	0.0000	
1009429	0.0000	0.0000	
764691	0.0000	0.0000	
972707	0.0000	0.0000	
822243	0.0000	0.0000	
991193	0.6309	0.5000	4616530
854962	0.0000	0.0000	
1081028	0.0000	0.0000	
1041050	0.0000	0.0000	
348749	0.0000	0.0000	
1006634	0.0000	0.0000	
896795	0.0000	0.0000	
996857	0.0000	0.0000	
884847	0.4307	0.2500	7952307
904389	0.0000	0.0000	
18832	0.0000	0.0000	
62479	0.0000	0.0000	
1030334	0.0000	0.0000	
1090998	0.0000	0.0000	
915535	0.0000	0.0000	
996860	0.0000	0.0000	
989437	0.0000	0.0000	
839445	0.0000	0.0000	
1069474	0.0000	0.0000	
783553	1.0000	1.0000	7952428
872372	0.0000	0.0000	
1090997	0.0000	0.0000	
1027487	0.0000	0.0000	
1058729	0.0000	0.0000	
986461	0.0000	0.0000	
1038846	0.3562	0.1667	3436347
805698	0.0000	0.0000	
115829	0.0000	0.0000	
1090995	0.0000	0.0000	
929988	0.0000	0.0000	
961005	0.0000	0.0000	
171057	0.0000	0.0000	
768933	0.0000	0.0000	
60837	0.0000	0.0000	
914175	0.0000	0.0000	
766050	0.0000	0.0000	
773756	1.0000	1.0000	7952687
856250	0.0000	0.0000	
214319	0.0000	0.0000	
814293	0.0000	0.0000	
926064	0.5000	0.3333	7952750
884393	0.0000	0.0000	
910375	0.0000	0.0000	
874001	0.0000	0.0000	
966199	0.0000	0.0000	
896479	0.0000	0.0000	
891070	0.0000	0.0000	
1090991	0.0000	0.0000	
1002788	0.0000	0.0000	
952684	0.0000	0.0000	
1006272	0.0000	0.0000	
858126	0.0000	0.0000	
1090989	0.0000	0.0000	
70787	0.0000	0.0000	
962556	0.0000	0.0000	
1054987	0.0000	0.0000	
951426	0.0000	0.0000	
963303	0.0000	0.0000	
916330	0.0000	0.0000	
916512	0.0000	0.0000	
1090987	1.0000	1.0000	7953170
993527	0.6309	0.5000	7953206
1069094	0.0000	0.0000	
916186	0.0000	0.0000	
923432	0.0000	0.0000	
776392	0.0000	0.0000	
259109	0.0000	0.0000	
177290	0.0000	0.0000	
792187	0.0000	0.0000	
924435	0.0000	0.0000	
828427	0.0000	0.0000	
825260	0.0000	0.0000	
916563	0.0000	0.0000	
355743	0.0000	0.0000	
192888	0.0000	0.0000	
796209	0.0000	0.0000	
762681	0.0000	0.0000	
311822	0.0000	0.0000	
1038577	0.0000	0.0000	
1090984	0.0000	0.0000	
875137	0.0000	0.0000	
863625	0.0000	0.0000	
982879	0.0000	0.0000	
863817	0.0000	0.0000	
791871	0.0000	0.0000	
828998	0.0000	0.0000	
1090982	0.0000	0.0000	
1070867	0.0000	0.0000	
124037	0.3333	0.1429	7953605
980168	0.0000	0.0000	
1090981	0.0000	0.0000	
824130	0.0000	0.0000	
962942	0.0000	0.0000	
1037497	0.0000	0.0000	
785852	1.0000	1.0000	7953762
1090980	0.0000	0.0000	
88970	0.0000	0.0000	
770261	0.0000	0.0000	
941121	0.0000	0.0000	
1044823	0.0000	0.0000	
923988	0.0000	0.0000	
877432	0.0000	0.0000	
21603	0.0000	0.0000	
1057387	0.0000	0.0000	
1076882	0.0000	0.0000	
1101342	0.0000	0.0000	
970734	0.0000	0.0000	
909221	0.0000	0.0000	
203274	0.0000	0.0000	
771262	0.0000	0.0000	
1028549	0.0000	0.0000	
932350	0.0000	0.0000	
821913	0.0000	0.0000	
820316	0.0000	0.0000	
917591	0.0000	0.0000	
1007784	0.0000	0.0000	
778602	0.5000	0.3333	7954065
945147	0.0000	0.0000	
885184	0.0000	0.0000	
1090976	0.0000	0.0000	
815745	1.0000	1.0000	7954174
1022019	0.0000	0.0000	
838823	0.0000	0.0000	
1052309	0.0000	0.0000	
958779	0.6309	0.5000	7954235
1090975	0.0000	0.0000	
886568	0.0000	0.0000	
980186	0.0000	0.0000	
1090974	0.0000	0.0000	
763084	0.0000	0.0000	
1008091	0.0000	0.0000	
859015	0.0000	0.0000	
906692	0.0000	0.0000	
173473	0.0000	0.0000	
836044	0.0000	0.0000	
994311	0.0000	0.0000	
1090972	0.0000	0.0000	
1051766	0.0000	0.0000	
25036	0.0000	0.0000	
1052554	0.0000	0.0000	
956894	0.0000	0.0000	
813193	0.0000	0.0000	
878538	0.0000	0.0000	
1047497	0.0000	0.0000	
778568	0.0000	0.0000	
1027463	0.3155	0.1250	7954743
1008868	0.0000	0.0000	
786036	0.0000	0.0000	
976526	0.0000	0.0000	
960011	1.0000	1.0000	7954866
1101341	0.0000	0.0000	
56102	0.0000	0.0000	
769163	0.0000	0.0000	
832342	0.0000	0.0000	
1081819	0.0000	0.0000	
833883	0.0000	0.0000	
781272	0.0000	0.0000	
328967	0.0000	0.0000	
836146	0.0000	0.0000	
1055921	0.0000	0.0000	
886283	0.0000	0.0000	
933097	0.0000	0.0000	
994938	0.0000	0.0000	
50084	0.0000	0.0000	
1090966	0.0000	0.0000	
860045	0.0000	0.0000	
1061255	0.0000	0.0000	
938496	0.0000	0.0000	
999687	0.0000	0.0000	
1090965	0.0000	0.0000	
782417	0.0000	0.0000	
230464	0.0000	0.0000	
807837	0.0000	0.0000	
839733	0.0000	0.0000	
1029212	0.0000	0.0000	
847521	0.3333	0.1429	7955243
801628	0.3333	0.1429	7955248
1058415	0.0000	0.0000	
1090964	0.0000	0.0000	
962449	0.0000	0.0000	
1009615	0.0000	0.0000	
821032	0.0000	0.0000	
999121	1.0000	1.0000	3028164
983242	1.0000	1.0000	7955416
296393	0.0000	0.0000	
768200	0.2891	0.1000	7955432
921210	0.0000	0.0000	
1081559	0.0000	0.0000	
856101	0.0000	0.0000	
196510	0.0000	0.0000	
369522	0.0000	0.0000	
870121	0.0000	0.0000	
960851	0.0000	0.0000	
897836	0.0000	0.0000	
788875	0.0000	0.0000	
969299	0.0000	0.0000	
1090961	0.0000	0.0000	
831508	0.0000	0.0000	
931894	0.0000	0.0000	
1003719	0.0000	0.0000	
1016004	0.0000	0.0000	
862131	0.0000	0.0000	
1041157	0.0000	0.0000	
1090960	0.0000	0.0000	
979544	0.0000	0.0000	
887777	0.0000	0.0000	
959846	0.0000	0.0000	
775138	0.0000	0.0000	
1090958	0.0000	0.0000	
985470	0.0000	0.0000	
826444	0.0000	0.0000	
984417	0.0000	0.0000	
89917	0.0000	0.0000	
1090957	0.0000	0.0000	
767010	0.0000	0.0000	
1017652	0.0000	0.0000	
292021	0.0000	0.0000	
787238	0.0000	0.0000	
1090956	0.5000	0.3333	7955994
766600	0.0000	0.0000	
1003198	0.0000	0.0000	
865074	0.0000	0.0000	
838945	0.0000	0.0000	
1080274	0.0000	0.0000	
769411	0.4307	0.2500	7956055
994660	0.3333	0.1429	6140452
1090955	0.0000	0.0000	
1061221	0.0000	0.0000	
766699	0.3562	0.1667	7830301
796262	0.0000	0.0000	
84520	0.0000	0.0000	
1090954	0.0000	0.0000	
952047	0.0000	0.0000	
1035249	0.4307	0.2500	66163
891339	0.0000	0.0000	
775684	1.0000	1.0000	7956260
882550	0.5000	0.3333	7956366
1069333	0.0000	0.0000	
1090952	0.0000	0.0000	
159639	0.0000	0.0000	
977735	0.3869	0.2000	7956414
1073536	0.0000	0.0000	
813203	0.0000	0.0000	
1000982	0.0000	0.0000	
869497	0.0000	0.0000	
1090951	0.0000	0.0000	
983451	0.0000	0.0000	
811723	0.0000	0.0000	
854785	0.0000	0.0000	
869155	0.0000	0.0000	
1019563	0.0000	0.0000	
147497	0.0000	0.0000	
351438	0.0000	0.0000	
863738	0.0000	0.0000	
855250	0.0000	0.0000	
1021532	0.0000	0.0000	
849928	0.0000	0.0000	
823082	0.0000	0.0000	
1034207	0.0000	0.0000	
808200	0.0000	0.0000	
921637	0.0000	0.0000	
1090948	0.0000	0.0000	
816125	0.0000	0.0000	
914127	0.0000	0.0000	
772659	0.0000	0.0000	
187847	0.0000	0.0000	
1066915	0.0000	0.0000	
1016702	0.0000	0.0000	
1026307	0.0000	0.0000	
1101339	0.0000	0.0000	
1090947	0.0000	0.0000	
1063924	0.0000	0.0000	
858109	0.0000	0.0000	
809368	0.0000	0.0000	
1090946	0.0000	0.0000	
825704	0.0000	0.0000	
158764	0.0000	0.0000	
931381	0.0000	0.0000	
905946	1.0000	1.0000	3026157
209658	0.0000	0.0000	
857956	0.0000	0.0000	
1090945	0.0000	0.0000	
1008900	0.0000	0.0000	
986889	0.3869	0.2000	7836381
932359	0.0000	0.0000	
1012420	0.0000	0.0000	
888751	0.0000	0.0000	
818612	0.0000	0.0000	
778640	0.0000	0.0000	
1046157	0.0000	0.0000	
1090944	0.6309	0.5000	7957237
946660	0.0000	0.0000	
1059013	0.0000	0.0000	
860952	0.0000	0.0000	
792411	0.0000	0.0000	
134318	0.0000	0.0000	
845342	0.0000	0.0000	
295893	0.0000	0.0000	
1030465	0.3333	0.1429	7957398
1090942	0.0000	0.0000	
931598	0.0000	0.0000	
961459	0.0000	0.0000	
935362	0.0000	0.0000	
973839	0.0000	0.0000	
980811	0.0000	0.0000	
1090935	0.0000	0.0000	
892549	0.0000	0.0000	
826626	0.3333	0.1429	7957564
334499	0.0000	0.0000	
17872	0.0000	0.0000	
837820	0.0000	0.0000	
1029791	0.0000	0.0000	
1090934	1.0000	1.0000	7957660
919712	0.0000	0.0000	
981061	0.0000	0.0000	
970484	0.0000	0.0000	
1090933	0.0000	0.0000	
841638	0.0000	0.0000	
25485	0.0000	0.0000	
1014127	0.0000	0.0000	
928776	0.0000	0.0000	
856229	0.0000	0.0000	
1078482	0.0000	0.0000	
1027785	0.0000	0.0000	
774890	0.5000	0.3333	7957927
898212	0.0000	0.0000	
1048944	0.0000	0.0000	
1101338	0.6309	0.5000	7957957
1090931	0.0000	0.0000	
999641	0.0000	0.0000	
775934	0.0000	0.0000	
816974	0.0000	0.0000	
901420	0.0000	0.0000	
795398	1.0000	1.0000	7958034
1050538	0.0000	0.0000	
1090930	0.0000	0.0000	
1058285	0.0000	0.0000	
812924	0.0000	0.0000	
788347	0.0000	0.0000	
771662	0.0000	0.0000	
1073867	0.0000	0.0000	
874884	0.0000	0.0000	
1090929	0.3155	0.1250	7447398
846438	0.0000	0.0000	
1051539	0.0000	0.0000	
1063256	0.0000	0.0000	
774600	0.0000	0.0000	
1038283	0.2891	0.1000	7958284
1090928	0.0000	0.0000	
846512	1.0000	1.0000	7958302
772864	0.0000	0.0000	
842720	0.0000	0.0000	
804639	0.0000	0.0000	
1050503	0.0000	0.0000	
1090925	0.0000	0.0000	
861087	0.0000	0.0000	
948829	0.0000	0.0000	
777322	0.0000	0.0000	
989543	0.6309	0.5000	7958481
1024195	0.0000	0.0000	
1090924	0.0000	0.0000	
938570	0.0000	0.0000	
309308	0.0000	0.0000	
942705	0.0000	0.0000	
952642	0.0000	0.0000	
1056328	0.0000	0.0000	
293199	0.0000	0.0000	
1047079	0.0000	0.0000	
1090923	0.0000	0.0000	
891679	0.0000	0.0000	
1027830	0.0000	0.0000	
185001	0.0000	0.0000	
881788	0.0000	0.0000	
988008	0.0000	0.0000	
1090922	0.0000	0.0000	
940122	0.0000	0.0000	
925925	0.0000	0.0000	
50908	0.0000	0.0000	
125742	0.0000	0.0000	
784357	0.0000	0.0000	
932639	0.0000	0.0000	
1090921	0.0000	0.0000	
1023702	0.0000	0.0000	
813494	0.0000	0.0000	
1012625	0.0000	0.0000	
792946	0.0000	0.0000	
964590	0.0000	0.0000	
888559	0.0000	0.0000	
1090920	0.0000	0.0000	
1052563	0.0000	0.0000	
835206	0.0000	0.0000	
804996	0.0000	0.0000	
1101337	0.0000	0.0000	
1090919	0.0000	0.0000	
881718	0.0000	0.0000	
75150	0.0000	0.0000	
1019672	0.0000	0.0000	
1039829	0.0000	0.0000	
355867	0.0000	0.0000	
1090918	0.0000	0.0000	
960162	0.0000	0.0000	
50399	0.0000	0.0000	
1017572	0.0000	0.0000	
1090917	0.0000	0.0000	
1053724	0.0000	0.0000	
249668	0.0000	0.0000	
1023214	0.0000	0.0000	
901122	0.0000	0.0000	
995654	0.0000	0.0000	
993544	0.4307	0.2500	7959315
1090916	0.0000	0.0000	
986699	0.0000	0.0000	
848703	0.0000	0.0000	
211406	0.0000	0.0000	
854510	0.0000	0.0000	
893913	0.0000	0.0000	
793019	0.0000	0.0000	
969066	0.0000	0.0000	
1090915	0.0000	0.0000	
915339	0.0000	0.0000	
1001774	0.0000	0.0000	
789052	1.0000	1.0000	7959490
1079261	0.0000	0.0000	
980698	0.0000	0.0000	
1090914	0.0000	0.0000	
781161	0.0000	0.0000	
48774	0.0000	0.0000	
830449	0.0000	0.0000	
799851	1.0000	1.0000	7959554
897940	0.0000	0.0000	
793814	0.0000	0.0000	
166483	0.0000	0.0000	
977514	0.0000	0.0000	
1090913	0.0000	0.0000	
811844	0.0000	0.0000	
815255	0.0000	0.0000	
220495	0.0000	0.0000	
963710	0.0000	0.0000	
1090912	0.0000	0.0000	
288971	0.0000	0.0000	
912767	0.0000	0.0000	
995528	0.0000	0.0000	
811276	0.0000	0.0000	
1090910	0.0000	0.0000	
805384	0.0000	0.0000	
976797	0.0000	0.0000	
851154	0.6309	0.5000	7959851
95308	0.0000	0.0000	
796407	0.0000	0.0000	
992729	0.0000	0.0000	
878527	0.0000	0.0000	
946494	0.0000	0.0000	
803138	0.0000	0.0000	
977366	0.0000	0.0000	
854413	0.0000	0.0000	
150173	0.0000	0.0000	
988280	0.4307	0.2500	7960002
1101336	0.0000	0.0000	
1090907	0.0000	0.0000	
787255	0.0000	0.0000	
1015055	0.0000	0.0000	
761981	0.0000	0.0000	
1048712	0.0000	0.0000	
938773	1.0000	1.0000	7960077
364770	0.0000	0.0000	
99052	0.0000	0.0000	
1090906	0.0000	0.0000	
818277	0.0000	0.0000	
790234	0.0000	0.0000	
821713	0.0000	0.0000	
882220	0.0000	0.0000	
761405	0.0000	0.0000	
143463	0.0000	0.0000	
975040	0.0000	0.0000	
1090904	0.0000	0.0000	
829856	0.0000	0.0000	
862496	1.0000	1.0000	7960266
991487	0.0000	0.0000	
1055486	0.3333	0.1429	7960312
959147	0.0000	0.0000	
16599	0.0000	0.0000	
917284	0.0000	0.0000	
956734	0.0000	0.0000	
956908	0.0000	0.0000	
810154	0.0000	0.0000	
1057029	0.0000	0.0000	
780808	0.0000	0.0000	
1062941	0.0000	0.0000	
966098	0.0000	0.0000	
286915	0.0000	0.0000	
782253	0.0000	0.0000	
988628	0.0000	0.0000	
1032440	0.0000	0.0000	
1026860	0.0000	0.0000	
1018622	0.0000	0.0000	
991648	1.0000	1.0000	7960516
1090901	0.0000	0.0000	
1019640	0.0000	0.0000	
810006	0.0000	0.0000	
294371	0.0000	0.0000	
776501	0.0000	0.0000	
940805	0.0000	0.0000	
970956	0.0000	0.0000	
165227	0.0000	0.0000	
773650	0.0000	0.0000	
875431	0.0000	0.0000	
293023	0.0000	0.0000	
849543	0.0000	0.0000	
954596	0.0000	0.0000	
1090899	0.0000	0.0000	
898712	0.0000	0.0000	
764632	0.0000	0.0000	
983770	0.6309	0.5000	7960749
1042227	0.0000	0.0000	
805619	0.0000	0.0000	
773803	0.3869	0.2000	7960805
1090895	0.0000	0.0000	
1028205	0.0000	0.0000	
1030330	0.3155	0.1250	7960857
39192	0.0000	0.0000	
899271	0.0000	0.0000	
1002368	0.0000	0.0000	
843469	0.0000	0.0000	
866590	0.0000	0.0000	
796703	0.0000	0.0000	
922108	0.0000	0.0000	
958407	0.0000	0.0000	
1101335	1.0000	1.0000	7961029
974220	0.0000	0.0000	
779581	0.5000	0.3333	7961059
824426	0.0000	0.0000	
798074	0.0000	0.0000	
799609	0.0000	0.0000	
1033694	1.0000	1.0000	7961145
1076805	0.0000	0.0000	
1041891	0.0000	0.0000	
840543	0.0000	0.0000	
921194	0.0000	0.0000	
821622	0.0000	0.0000	
899006	0.0000	0.0000	
882793	0.0000	0.0000	
773951	0.0000	0.0000	
937537	0.0000	0.0000	
87396	0.0000	0.0000	
968794	0.5000	0.3333	7961349
942915	0.5000	0.3333	7961371
771689	0.0000	0.0000	
1032646	0.0000	0.0000	
231171	0.0000	0.0000	
911462	0.0000	0.0000	
1090888	0.0000	0.0000	
1066655	0.0000	0.0000	
798364	0.0000	0.0000	
950521	0.0000	0.0000	
1067990	0.0000	0.0000	
879995	0.0000	0.0000	
1090887	0.0000	0.0000	
1053368	0.0000	0.0000	
817514	0.0000	0.0000	
1000951	0.0000	0.0000	
1067968	0.0000	0.0000	
1090886	1.0000	1.0000	7961659
961610	0.0000	0.0000	
979878	1.0000	1.0000	7961743
1090885	0.0000	0.0000	
769250	0.0000	0.0000	
231040	0.0000	0.0000	
800194	0.0000	0.0000	
875503	0.0000	0.0000	
843068	0.0000	0.0000	
804308	0.0000	0.0000	
917022	0.0000	0.0000	
945757	0.0000	0.0000	
315576	0.0000	0.0000	
795561	1.0000	1.0000	7962047
1090882	0.0000	0.0000	
1029536	0.0000	0.0000	
826518	0.0000	0.0000	
847415	0.0000	0.0000	
874455	0.0000	0.0000	
822306	0.0000	0.0000	
1077710	0.0000	0.0000	
1090881	0.0000	0.0000	
771961	0.0000	0.0000	
1075002	0.0000	0.0000	
779900	0.0000	0.0000	
966662	0.0000	0.0000	
1037575	0.0000	0.0000	
1090880	0.0000	0.0000	
1054152	1.0000	1.0000	7962281
179047	0.3010	0.1111	7962288
952314	0.0000	0.0000	
867400	0.0000	0.0000	
243953	0.0000	0.0000	
1090879	0.0000	0.0000	
193422	0.0000	0.0000	
1049310	0.0000	0.0000	
774026	0.0000	0.0000	
52968	0.0000	0.0000	
804523	0.0000	0.0000	
828579	0.0000	0.0000	
849581	0.0000	0.0000	
963975	0.0000	0.0000	
1090878	0.0000	0.0000	
166213	1.0000	1.0000	7962506
1012454	0.0000	0.0000	
1037824	1.0000	1.0000	7962547
826971	0.0000	0.0000	
71520	0.0000	0.0000	
1090877	0.0000	0.0000	
780850	0.0000	0.0000	
1035387	0.0000	0.0000	
958142	0.0000	0.0000	
986711	0.0000	0.0000	
1090876	0.6309	0.5000	389388
1026378	0.0000	0.0000	
938895	0.0000	0.0000	
953332	0.3562	0.1667	7962715
993132	0.3155	0.1250	7962727
949139	0.0000	0.0000	
1059694	0.0000	0.0000	
1090875	0.0000	0.0000	
957894	0.0000	0.0000	
988960	0.2891	0.1000	3794542
885505	0.0000	0.0000	
1076828	0.0000	0.0000	
1090874	0.0000	0.0000	
819237	0.0000	0.0000	
817397	0.0000	0.0000	
1001224	0.0000	0.0000	
896535	0.0000	0.0000	
1015072	0.3869	0.2000	7962978
1070280	0.0000	0.0000	
928271	0.0000	0.0000	
861853	0.0000	0.0000	
969023	0.0000	0.0000	
785446	0.0000	0.0000	
1053997	0.0000	0.0000	
991539	1.0000	1.0000	7963195
1090871	0.0000	0.0000	
304419	0.0000	0.0000	
54886	0.0000	0.0000	
1068924	0.0000	0.0000	
862639	0.4307	0.2500	7963245
970140	0.0000	0.0000	
1007392	0.0000	0.0000	
900152	0.0000	0.0000	
1090870	0.0000	0.0000	
771097	0.0000	0.0000	
903034	0.0000	0.0000	
932357	0.0000	0.0000	
1090869	0.0000	0.0000	
815503	0.0000	0.0000	
946825	0.3333	0.1429	7963463
931390	0.0000	0.0000	
333866	0.0000	0.0000	
1038722	1.0000	1.0000	7963488
1090866	0.3010	0.1111	7963497
993419	0.0000	0.0000	
369981	0.0000	0.0000	
918553	0.0000	0.0000	
1090863	0.0000	0.0000	
788484	0.0000	0.0000	
1034427	0.0000	0.0000	
331577	0.0000	0.0000	
929949	0.0000	0.0000	
136349	0.0000	0.0000	
1055260	0.0000	0.0000	
1090862	0.0000	0.0000	
906314	0.0000	0.0000	
1031942	0.0000	0.0000	
840852	0.0000	0.0000	
772476	0.0000	0.0000	
1090861	0.0000	0.0000	
881458	0.0000	0.0000	
1059648	0.0000	0.0000	
188762	0.0000	0.0000	
981715	0.0000	0.0000	
109157	0.0000	0.0000	
988249	0.5000	0.3333	7964016
972064	0.0000	0.0000	
1090860	0.0000	0.0000	
829087	0.0000	0.0000	
997403	0.0000	0.0000	
944164	0.0000	0.0000	
966489	0.0000	0.0000	
1101332	0.0000	0.0000	
1080537	0.0000	0.0000	
920488	0.0000	0.0000	
1060416	0.0000	0.0000	
1090858	0.0000	0.0000	
1063366	0.0000	0.0000	
1012059	0.0000	0.0000	
817387	0.0000	0.0000	
1039454	0.0000	0.0000	
1037087	0.0000	0.0000	
876192	0.0000	0.0000	
855491	0.0000	0.0000	
1090856	0.0000	0.0000	
764480	0.0000	0.0000	
1006800	0.0000	0.0000	
991298	0.0000	0.0000	
1090854	0.0000	0.0000	
786477	0.0000	0.0000	
767286	0.0000	0.0000	
1090853	0.0000	0.0000	
78569	0.0000	0.0000	
1007856	0.4307	0.2500	7964678
942555	0.0000	0.0000	
941515	0.0000	0.0000	
831544	0.0000	0.0000	
905841	0.0000	0.0000	
771509	1.0000	1.0000	7964737
1090852	1.0000	1.0000	7964743
957917	0.0000	0.0000	
1065985	0.0000	0.0000	
929935	0.0000	0.0000	
869668	0.3333	0.1429	7964796
826097	0.0000	0.0000	
807174	0.0000	0.0000	
1008312	0.0000	0.0000	
1090850	0.0000	0.0000	
811395	0.0000	0.0000	
919175	0.0000	0.0000	
1057248	0.0000	0.0000	
1009769	0.0000	0.0000	
1056682	0.0000	0.0000	
1090849	0.0000	0.0000	
1030260	0.0000	0.0000	
1064343	0.0000	0.0000	
954307	0.0000	0.0000	
870814	0.0000	0.0000	
792849	0.0000	0.0000	
1090848	0.0000	0.0000	
867847	0.0000	0.0000	
362263	0.0000	0.0000	
779928	0.0000	0.0000	
1005249	0.0000	0.0000	
897660	0.0000	0.0000	
1047210	0.0000	0.0000	
981913	0.0000	0.0000	
967947	0.0000	0.0000	
861722	0.0000	0.0000	
1041089	0.0000	0.0000	
818476	0.0000	0.0000	
773924	0.0000	0.0000	
1072391	0.0000	0.0000	
892562	0.0000	0.0000	
819978	0.0000	0.0000	
304855	0.0000	0.0000	
1090843	0.0000	0.0000	
783265	0.0000	0.0000	
996692	0.0000	0.0000	
1090842	0.0000	0.0000	
937958	0.0000	0.0000	
834093	0.6309	0.5000	7965619
1033024	0.0000	0.0000	
31989	0.0000	0.0000	
1090841	0.0000	0.0000	
79343	0.0000	0.0000	
1077000	0.0000	0.0000	
882138	1.0000	1.0000	7965707
1058724	0.0000	0.0000	
920452	0.0000	0.0000	
1090839	0.0000	0.0000	
1038538	0.0000	0.0000	
207841	0.0000	0.0000	
895524	0.0000	0.0000	
766046	0.0000	0.0000	
967009	0.0000	0.0000	
1090838	0.0000	0.0000	
882422	0.0000	0.0000	
999426	0.0000	0.0000	
981903	1.0000	1.0000	7965985
1041074	0.0000	0.0000	
124936	0.0000	0.0000	
1090837	0.0000	0.0000	
775353	0.0000	0.0000	
771671	0.0000	0.0000	
262495	0.0000	0.0000	
889802	0.0000	0.0000	
908524	0.0000	0.0000	
1090836	0.0000	0.0000	
1040168	0.0000	0.0000	
86021	0.0000	0.0000	
997641	0.0000	0.0000	
1000728	0.0000	0.0000	
1052781	0.0000	0.0000	
821454	0.0000	0.0000	
1014138	0.0000	0.0000	
1101330	0.0000	0.0000	
1090835	0.0000	0.0000	
1010032	1.0000	1.0000	7966247
980720	0.0000	0.0000	
941002	0.3869	0.2000	7966293
1090834	0.0000	0.0000	
934889	0.0000	0.0000	
1059871	0.0000	0.0000	
1047085	0.0000	0.0000	
841827	0.0000	0.0000	
870562	0.0000	0.0000	
885852	0.0000	0.0000	
329121	0.0000	0.0000	
1090833	0.0000	0.0000	
817446	0.0000	0.0000	
1017861	0.0000	0.0000	
1038719	0.0000	0.0000	
986196	0.6309	0.5000	7966481
812866	0.0000	0.0000	
787862	0.0000	0.0000	
1001981	0.0000	0.0000	
1003377	0.0000	0.0000	
1071175	0.0000	0.0000	
192625	0.0000	0.0000	
910985	0.0000	0.0000	
253102	0.0000	0.0000	
1051489	0.0000	0.0000	
909552	0.0000	0.0000	
813540	0.0000	0.0000	
1090826	0.0000	0.0000	
885068	0.0000	0.0000	
961789	0.0000	0.0000	
1062253	0.0000	0.0000	
765818	0.0000	0.0000	
1090822	0.0000	0.0000	
865384	0.0000	0.0000	
810394	0.0000	0.0000	
832777	0.0000	0.0000	
1014198	0.0000	0.0000	
1090821	0.3333	0.1429	7966876
241276	0.0000	0.0000	
882419	0.0000	0.0000	
244401	0.0000	0.0000	
1002679	0.0000	0.0000	
1025945	0.0000	0.0000	
992342	0.0000	0.0000	
1090820	0.0000	0.0000	
355458	0.0000	0.0000	
294715	0.0000	0.0000	
872748	0.0000	0.0000	
990159	0.0000	0.0000	
1090819	0.0000	0.0000	
911661	0.0000	0.0000	
898483	0.0000	0.0000	
199846	0.0000	0.0000	
203173	0.0000	0.0000	
986433	0.0000	0.0000	
311540	0.0000	0.0000	
923204	0.0000	0.0000	
184935	0.0000	0.0000	
1009096	0.0000	0.0000	
1090817	0.0000	0.0000	
868941	0.0000	0.0000	
